Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,26.165,51.3525,12.025,15.635,36.59,11.205,14.355,0.7424999999999999,27.0325,0.4066666666666667,1.4333333333333333,,,1.6833333333333333,0.91,,82.025,,,,,24.8375,775.05,-0.1775
2023-01-01 01:00:00,28.4575,56.1525,12.365,15.700000000000001,35.895,11.19,13.825,0.7375,27.23,0.43,1.4475,,,1.695,0.8725,,87.2325,,,,,23.625,775.0,-0.17
2023-01-01 02:00:00,23.869999999999997,46.53,11.68,16.475,36.1975,11.37,13.56,0.7375,27.9775,0.41000000000000003,1.4649999999999999,,,1.645,0.885,,89.225,,,,,22.825,775.0,-0.155
2023-01-01 03:00:00,26.4875,52.0225,12.075,15.865000000000002,37.065,11.3325,12.317499999999999,0.74,27.295,0.415,1.4425,,,1.7149999999999999,0.8625,,89.25,,,,,23.745,775.0,-0.14
2023-01-01 04:00:00,24.66,48.1875,11.7975,16.07,35.9,11.575,12.727500000000001,0.745,27.335,0.405,1.47,,,1.69,0.89,,89.25,,,,,24.12,775.025,-0.1325
2023-01-01 05:00:00,24.5175,47.8875,11.7775,16.0825,36.435,11.3225,13.295,0.74,27.5425,0.4125,1.47,,,1.6749999999999998,0.925,,89.2525,,,,,24.29,775.075,-0.1225
2023-01-01 06:00:00,24.225,47.275,11.735,15.795,35.4875,11.25,12.695,0.7324999999999999,27.6,0.41,1.4249999999999998,,,1.6825,0.88,,89.26,,,,,29.16,775.075,-0.11
2023-01-01 07:00:00,23.785,46.355000000000004,11.6675,15.845,36.1175,11.342500000000001,9.2025,0.7375,27.205000000000002,0.4125,1.4375,,,1.6675,0.88,,89.2525,,,,,42.3775,774.925,-0.1
2023-01-01 08:00:00,26.627499999999998,52.315,12.095,15.969999999999999,36.4125,11.3975,8.1,0.73,27.2025,0.405,1.44,,,1.66,0.8724999999999999,,83.60249999999999,,,,,53.665,774.925,-0.14500000000000002
2023-01-01 09:00:00,25.935,50.8675,11.9925,16.3425,36.61,11.2525,8.345,0.7475,27.384999999999998,0.4175,1.46,,,1.68,0.9025000000000001,,58.1075,,,,,91.1825,774.9,-0.1775
